month,id,otherTable_id
2017-05-01,2732,9.0
2017-04-01,2733,9.0
2017-03-01,2734,9.0
2017-02-01,2735,9.0
2017-01-01,2736,9.0
2019-01-01,2770,9.0
2018-12-01,2771,9.0
2018-11-01,2772,9.0
2018-10-01,2773,9.0
2018-09-01,2774,9.0
2018-08-01,2775,9.0
2018-07-01,2776,9.0
2018-06-01,2777,9.0
2018-05-01,2778,9.0
2018-02-01,2779,9.0
2019-01-01,2784,9.0
2018-12-01,2785,9.0
2018-11-01,2786,9.0
2018-10-01,2787,9.0
2018-09-01,2788,9.0
2018-08-01,2789,9.0
2018-07-01,2790,9.0
2018-06-01,2791,9.0
2018-05-01,2792,9.0
2018-04-01,2793,9.0
2018-03-01,2794,9.0
2018-02-01,2795,9.0
2018-01-01,2796,9.0
2017-12-01,2797,9.0
2017-11-01,2798,9.0
2017-10-01,2799,9.0
2017-09-01,2800,9.0
2017-08-01,2801,9.0
2017-07-01,2802,9.0
2017-06-01,2803,9.0
2017-05-01,2804,9.0
2017-04-01,2805,9.0
2017-03-01,2806,9.0
2017-02-01,2807,9.0
2017-01-01,2808,9.0
2017-12-01,2821,9.0
2017-11-01,2822,9.0
2019-01-01,2827,9.0
2018-12-01,2828,9.0
2018-11-01,2829,9.0
2018-10-01,2830,9.0
2018-09-01,2831,9.0
2018-08-01,2832,9.0
2018-07-01,2833,9.0
2018-06-01,2834,9.0
2018-05-01,2835,9.0
2019-01-01,2850,9.0
2018-12-01,2851,9.0
2018-11-01,2852,9.0
2018-10-01,2853,9.0
2018-09-01,2854,9.0
2018-08-01,2855,9.0
2018-07-01,2856,9.0
2018-06-01,2857,9.0
2018-05-01,2858,9.0
2018-03-01,2859,9.0
2017-11-01,2860,9.0
2017-09-01,2861,9.0
2017-08-01,2862,9.0
2017-07-01,2863,9.0
2017-06-01,2864,9.0
2017-05-01,2865,9.0
2017-04-01,2866,9.0
2017-02-01,2867,9.0
2017-01-01,2868,9.0
2019-01-01,2874,9.0
2018-12-01,2875,9.0
2018-11-01,2876,9.0
2018-10-01,2877,9.0
2018-09-01,2878,9.0
2018-08-01,2879,9.0
2018-07-01,2880,9.0
2018-06-01,2881,9.0
2018-05-01,2882,9.0
2018-04-01,2883,9.0
2018-03-01,2884,9.0
2018-02-01,2885,9.0
2018-01-01,2886,9.0
2017-12-01,2887,9.0
2017-11-01,2888,9.0
2017-10-01,2889,9.0
2017-09-01,2890,9.0
2017-07-01,2891,9.0
2017-06-01,2892,9.0
2017-05-01,2893,9.0
2019-01-01,2908,9.0
2018-12-01,2909,9.0
2018-11-01,2910,9.0
2018-10-01,2911,9.0
2018-09-01,2912,9.0
2018-08-01,2913,9.0
2018-07-01,2914,9.0
2018-06-01,2915,9.0
2018-05-01,2916,9.0
2017-12-01,2917,9.0
2017-11-01,2918,9.0
2017-04-01,2919,9.0
2017-03-01,2920,9.0
2019-01-01,2936,9.0
2018-12-01,2937,9.0
2018-11-01,2938,9.0
2018-10-01,2939,9.0
2018-09-01,2940,9.0
2018-08-01,2941,9.0
2018-07-01,2942,9.0
2018-06-01,2943,9.0
2018-05-01,2944,9.0
2018-04-01,2945,9.0
2018-03-01,2946,9.0
2018-02-01,2947,9.0
2018-01-01,2948,9.0
2019-01-01,2964,9.0
2018-12-01,2965,9.0
2018-11-01,2966,9.0
2018-10-01,2967,9.0
2018-09-01,2968,9.0
2018-08-01,2969,9.0
2018-07-01,2970,9.0
2018-06-01,2971,9.0
2018-05-01,2972,9.0
2018-04-01,2973,9.0
2018-03-01,2974,9.0
2018-02-01,2975,9.0
2018-01-01,2976,9.0
2019-01-01,2983,9.0
2018-12-01,2984,9.0
2018-11-01,2985,9.0
2018-10-01,2986,9.0
2019-01-01,3001,9.0
2018-12-01,3002,9.0
2018-11-01,3003,9.0
2018-10-01,3004,9.0
2018-09-01,3005,9.0
2018-08-01,3006,9.0
2018-07-01,3007,9.0
2018-06-01,3008,9.0
2018-05-01,3009,9.0
2018-02-01,3010,9.0
2018-01-01,3011,9.0
2017-12-01,3012,9.0
2017-11-01,3013,9.0
2017-10-01,3014,9.0
2017-09-01,3015,9.0
2017-08-01,3016,9.0
2017-07-01,3017,9.0
2017-06-01,3018,9.0
2017-05-01,3019,9.0
2017-04-01,3020,9.0
2017-03-01,3021,9.0
2017-02-01,3022,9.0
2017-01-01,3023,9.0
2019-01-01,3032,9.0
2018-12-01,3033,9.0
2018-11-01,3034,9.0
2018-10-01,3035,9.0
2018-09-01,3036,9.0
2018-08-01,3037,9.0
2018-07-01,3038,9.0
2018-06-01,3039,9.0
2018-05-01,3040,9.0
2018-04-01,3041,9.0
2018-03-01,3042,9.0
2018-02-01,3043,9.0
2018-01-01,3044,9.0
2017-12-01,3045,9.0
2017-11-01,3046,9.0
2017-10-01,3047,9.0
2017-09-01,3048,9.0
2017-08-01,3049,9.0
2017-07-01,3050,9.0
2017-06-01,3051,9.0
2017-05-01,3052,9.0
2017-04-01,3053,9.0
2017-03-01,3054,9.0
2017-02-01,3055,9.0
2017-01-01,3056,9.0
2019-01-01,3071,17.0
2018-12-01,3072,17.0
2018-11-01,3073,17.0
2018-10-01,3074,17.0
2018-09-01,3075,17.0
2018-08-01,3076,17.0
2018-07-01,3077,17.0
2018-06-01,3078,17.0
2018-05-01,3079,17.0
2018-04-01,3080,17.0
2018-03-01,3081,17.0
2018-02-01,3082,17.0
2018-01-01,3083,17.0
2017-12-01,3084,17.0
2017-11-01,3085,17.0
2017-10-01,3086,17.0
2017-09-01,3087,17.0
2017-08-01,3088,17.0
2017-07-01,3089,17.0
2017-06-01,3090,17.0
2017-05-01,3091,17.0
2019-01-01,3106,17.0
2018-12-01,3107,17.0
2019-01-01,3122,17.0
2018-12-01,3123,17.0
2018-11-01,3124,17.0
2018-10-01,3125,17.0
2018-09-01,3126,17.0
2018-08-01,3127,17.0
2018-07-01,3128,17.0
2018-06-01,3129,17.0
2018-05-01,3130,17.0
2018-04-01,3131,17.0
2018-03-01,3132,17.0
2018-02-01,3133,17.0
2018-01-01,3134,17.0
2017-12-01,3135,17.0
2017-11-01,3136,17.0
2017-10-01,3137,17.0
2017-09-01,3138,17.0
2017-08-01,3139,17.0
2017-07-01,3140,17.0
2017-06-01,3141,17.0
2017-05-01,3142,17.0
2017-04-01,3143,17.0
2017-03-01,3144,17.0
2017-02-01,3145,17.0
2019-01-01,3161,17.0
2018-12-01,3162,17.0
2018-11-01,3163,17.0
2018-10-01,3164,17.0
2018-09-01,3165,17.0
2018-08-01,3166,17.0
2018-07-01,3167,17.0
2018-06-01,3168,17.0
2018-05-01,3169,17.0
2018-04-01,3170,17.0
2018-03-01,3171,17.0
2018-02-01,3172,17.0
2018-01-01,3173,17.0
2017-12-01,3174,17.0
2017-11-01,3175,17.0
2017-10-01,3176,17.0
2017-09-01,3177,17.0
2017-08-01,3178,17.0
2019-01-01,3194,17.0
2018-12-01,3195,17.0
2018-11-01,3196,17.0
2018-10-01,3197,17.0
2018-09-01,3198,17.0
2018-08-01,3199,17.0
2018-07-01,3200,17.0
2018-06-01,3201,17.0
2018-05-01,3202,17.0
2018-04-01,3203,17.0
2018-03-01,3204,17.0
2018-02-01,3205,17.0
2018-01-01,3206,17.0
2017-12-01,3207,17.0
2017-11-01,3208,17.0
2017-10-01,3209,17.0
2017-09-01,3210,17.0
2017-08-01,3211,17.0
2017-07-01,3212,17.0
2017-06-01,3213,17.0
2017-05-01,3214,17.0
2017-04-01,3215,17.0
2017-03-01,3216,17.0
2017-02-01,3217,17.0
2017-01-01,3218,17.0
2017-11-01,3221,17.0
2017-10-01,3222,17.0
2017-09-01,3223,17.0
2017-08-01,3224,17.0
2017-07-01,3225,17.0
2017-06-01,3226,17.0
2017-05-01,3227,17.0
2017-04-01,3228,17.0
2017-03-01,3229,17.0
2017-02-01,3230,17.0
2017-01-01,3231,17.0
2017-10-01,3247,17.0
2017-09-01,3248,17.0
2017-08-01,3249,17.0
2017-07-01,3250,17.0
2019-01-01,3266,17.0
2018-12-01,3267,17.0
2018-11-01,3268,17.0
2018-10-01,3269,17.0
2018-09-01,3270,17.0
2018-08-01,3271,17.0
2018-07-01,3272,17.0
2018-06-01,3273,17.0
2018-05-01,3274,17.0
2018-03-01,3275,17.0
2018-02-01,3276,17.0
2018-01-01,3277,17.0
2017-12-01,3278,17.0
2017-11-01,3279,17.0
2017-10-01,3280,17.0
2017-09-01,3281,17.0
2017-08-01,3282,17.0
2017-07-01,3283,17.0
2017-06-01,3284,17.0
2017-05-01,3285,17.0
2017-04-01,3286,17.0
2017-03-01,3287,17.0
2017-02-01,3288,17.0
2017-01-01,3289,17.0
2019-01-01,3316,17.0
2018-12-01,3317,17.0
2018-11-01,3318,17.0
2018-10-01,3319,17.0
2018-09-01,3320,17.0
2018-08-01,3321,17.0
2018-07-01,3322,17.0
2018-06-01,3323,17.0
2018-05-01,3324,17.0
2018-04-01,3325,17.0
2018-03-01,3326,17.0
2018-02-01,3327,17.0
2018-01-01,3328,17.0
2017-12-01,3329,17.0
2017-11-01,3330,17.0
2017-10-01,3331,17.0
2017-09-01,3332,17.0
2017-08-01,3333,17.0
2017-07-01,3334,17.0
2017-06-01,3335,17.0
2017-05-01,3336,17.0
2017-04-01,3337,17.0
2017-03-01,3338,17.0
2017-02-01,3339,17.0
2017-01-01,3340,17.0
2019-01-01,3369,17.0
2018-12-01,3370,17.0
2018-11-01,3371,17.0
2018-10-01,3372,17.0
2018-09-01,3373,17.0
2018-08-01,3374,17.0
2018-07-01,3375,17.0
2018-06-01,3376,17.0
2018-05-01,3377,17.0
2018-04-01,3378,17.0
2018-03-01,3379,17.0
2018-02-01,3380,17.0
2018-01-01,3381,17.0
2017-12-01,3382,17.0
2017-11-01,3383,17.0
2017-10-01,3384,17.0
2017-09-01,3385,17.0
2017-08-01,3386,17.0
2017-07-01,3387,17.0
2017-06-01,3388,17.0
2017-05-01,3389,17.0
2017-04-01,3390,17.0
2017-03-01,3391,17.0
2017-02-01,3392,17.0
2017-01-01,3393,17.0
2019-01-01,3410,17.0
2018-12-01,3411,17.0
2018-11-01,3412,17.0
2018-10-01,3413,17.0
2018-09-01,3414,17.0
2018-08-01,3415,17.0
2018-07-01,3416,17.0
2018-06-01,3417,17.0
2018-05-01,3418,17.0
2019-01-01,3433,17.0
2018-12-01,3434,17.0
2018-11-01,3435,17.0
2018-10-01,3436,17.0
2018-09-01,3437,17.0
2018-08-01,3438,17.0
2018-07-01,3439,17.0
2018-06-01,3440,17.0
2018-05-01,3441,17.0
2018-04-01,3442,17.0
2018-03-01,3443,17.0
2018-02-01,3444,17.0
2018-01-01,3445,17.0
2017-12-01,3446,17.0
2017-11-01,3447,17.0
2017-10-01,3448,17.0
2017-09-01,3449,17.0
2017-08-01,3450,17.0
2017-07-01,3451,17.0
2017-06-01,3452,17.0
2017-05-01,3453,17.0
2017-04-01,3454,17.0
2017-01-01,3455,17.0
2019-01-01,3473,17.0
2018-12-01,3474,17.0
2018-11-01,3475,17.0
2017-11-01,3476,17.0
2019-01-01,3492,17.0
2018-12-01,3493,17.0
2018-11-01,3494,17.0
2018-10-01,3495,17.0
2018-09-01,3496,17.0
2018-08-01,3497,17.0
2018-07-01,3498,17.0
2018-06-01,3499,17.0
2018-05-01,3500,17.0
2018-04-01,3501,17.0
2018-03-01,3502,17.0
2018-02-01,3503,17.0
2018-01-01,3504,17.0
2019-01-01,3520,17.0
2018-12-01,3521,17.0
2018-11-01,3522,17.0
2018-10-01,3523,17.0
2018-09-01,3524,17.0
2018-08-01,3525,17.0
2018-07-01,3526,17.0
2018-06-01,3527,17.0
2018-05-01,3528,17.0
2018-04-01,3529,17.0
2018-03-01,3530,17.0
2018-02-01,3531,17.0
2018-01-01,3532,17.0
2019-01-01,3547,17.0
2019-01-01,3562,17.0
2018-12-01,3563,17.0
2018-11-01,3564,17.0
2018-10-01,3565,17.0
2018-09-01,3566,17.0
2018-08-01,3567,17.0
2018-07-01,3568,17.0
2018-06-01,3569,17.0
2018-05-01,3570,17.0
2018-04-01,3571,17.0
2018-03-01,3572,17.0
2018-02-01,3573,17.0
2018-01-01,3574,17.0
2017-12-01,3575,17.0
2017-11-01,3576,17.0
2017-10-01,3577,17.0
2017-09-01,3578,17.0
2017-08-01,3579,17.0
2017-07-01,3580,17.0
2017-06-01,3581,17.0
2017-05-01,3582,17.0
2017-04-01,3583,17.0
2017-03-01,3584,17.0
2017-02-01,3585,17.0
2017-01-01,3586,17.0
2019-01-01,3597,17.0
2018-12-01,3598,17.0
2018-11-01,3599,17.0
2018-10-01,3600,17.0
2018-09-01,3601,17.0
2018-07-01,3602,17.0
2018-06-01,3603,17.0
2018-05-01,3604,17.0
2018-04-01,3605,17.0
2018-03-01,3606,17.0
2018-02-01,3607,17.0
2018-01-01,3608,17.0
2017-12-01,3609,17.0
2017-11-01,3610,17.0
2017-10-01,3611,17.0
2017-09-01,3612,17.0
2017-08-01,3613,17.0
2017-07-01,3614,17.0
2017-06-01,3615,17.0
2017-05-01,3616,17.0
2017-04-01,3617,17.0
2017-03-01,3618,17.0
2017-02-01,3619,17.0
2017-01-01,3620,17.0
2019-01-01,3635,18.0
2018-12-01,3636,18.0
2018-11-01,3637,18.0
2018-10-01,3638,18.0
2018-09-01,3639,18.0
2018-08-01,3640,18.0
2018-07-01,3641,18.0
2018-06-01,3642,18.0
2018-05-01,3643,18.0
2018-04-01,3644,18.0
2018-03-01,3645,18.0
2018-02-01,3646,18.0
2018-01-01,3647,18.0
2017-12-01,3648,18.0
2019-01-01,3664,18.0
2018-12-01,3665,18.0
2018-11-01,3666,18.0
2018-10-01,3667,18.0
2018-09-01,3668,18.0
2018-08-01,3669,18.0
2018-07-01,3670,18.0
2018-06-01,3671,18.0
2018-05-01,3672,18.0
2018-04-01,3673,18.0
2018-03-01,3674,18.0
2018-02-01,3675,18.0
2018-01-01,3676,18.0
2017-12-01,3677,18.0
2017-11-01,3678,18.0
2017-10-01,3679,18.0
2017-09-01,3680,18.0
2017-08-01,3681,18.0
2019-01-01,3692,18.0
2019-01-01,3708,18.0
2018-12-01,3709,18.0
2018-11-01,3710,18.0
2018-10-01,3711,18.0
2018-09-01,3712,18.0
2018-08-01,3713,18.0
2018-07-01,3714,18.0
2018-06-01,3715,18.0
2018-05-01,3716,18.0
2018-04-01,3717,18.0
2018-03-01,3718,18.0
2018-02-01,3719,18.0
2018-01-01,3720,18.0
2017-12-01,3721,18.0
2017-11-01,3722,18.0
2017-10-01,3723,18.0
2017-09-01,3724,18.0
2017-08-01,3725,18.0
2017-07-01,3726,18.0
2017-06-01,3727,18.0
2017-05-01,3728,18.0
2017-04-01,3729,18.0
2017-03-01,3730,18.0
2017-02-01,3731,18.0
2017-01-01,3732,18.0
2019-01-01,3761,18.0
2018-12-01,3762,18.0
2018-11-01,3763,18.0
2018-10-01,3764,18.0
2018-09-01,3765,18.0
2018-08-01,3766,18.0
2018-07-01,3767,18.0
2018-06-01,3768,18.0
2018-05-01,3769,18.0
2018-04-01,3770,18.0
2018-03-01,3771,18.0
2018-02-01,3772,18.0
2018-01-01,3773,18.0
2019-01-01,3789,18.0
2018-12-01,3790,18.0
2018-11-01,3791,18.0
2018-10-01,3792,18.0
2018-09-01,3793,18.0
2018-08-01,3794,18.0
2018-07-01,3795,18.0
2018-06-01,3796,18.0
2019-01-01,3831,18.0
2018-12-01,3832,18.0
2018-11-01,3833,18.0
2018-10-01,3834,18.0
2018-09-01,3835,18.0
2018-08-01,3836,18.0
2019-01-01,3852,18.0
2018-12-01,3853,18.0
2018-11-01,3854,18.0
2018-10-01,3855,18.0
2018-09-01,3856,18.0
2018-08-01,3857,18.0
2018-07-01,3858,18.0
2018-06-01,3859,18.0
2018-05-01,3860,18.0
2018-04-01,3861,18.0
2018-03-01,3862,18.0
2018-02-01,3863,18.0
2018-01-01,3864,18.0
2019-01-01,3880,18.0
2018-12-01,3881,18.0
2018-11-01,3882,18.0
2018-10-01,3883,18.0
2018-09-01,3884,18.0
2018-08-01,3885,18.0
2018-07-01,3886,18.0
2018-06-01,3887,18.0
2018-05-01,3888,18.0
2018-04-01,3889,18.0
2018-03-01,3890,18.0
2018-02-01,3891,18.0
2018-01-01,3892,18.0
2019-01-01,3908,18.0
2018-12-01,3909,18.0
2018-11-01,3910,18.0
2018-10-01,3911,18.0
2018-09-01,3912,18.0
2018-08-01,3913,18.0
2018-07-01,3914,18.0
2018-06-01,3915,18.0
2018-05-01,3916,18.0
2018-04-01,3917,18.0
2018-03-01,3918,18.0
2018-02-01,3919,18.0
2018-01-01,3920,18.0
2017-12-01,3921,18.0
2017-11-01,3922,18.0
2017-10-01,3923,18.0
2017-09-01,3924,18.0
2017-08-01,3925,18.0
2017-07-01,3926,18.0
2017-06-01,3927,18.0
2017-05-01,3928,18.0
2017-04-01,3929,18.0
2017-03-01,3930,18.0
2017-02-01,3931,18.0
2017-01-01,3932,18.0
2019-01-01,3964,18.0
2018-12-01,3965,18.0
2018-11-01,3966,18.0
2018-10-01,3967,18.0
2018-09-01,3968,18.0
2018-08-01,3969,18.0
2018-07-01,3970,18.0
2018-06-01,3971,18.0
2018-05-01,3972,18.0
2018-04-01,3973,18.0
2018-03-01,3974,18.0
2018-02-01,3975,18.0
2018-01-01,3976,18.0
2017-12-01,3977,18.0
2017-11-01,3978,18.0
2017-10-01,3979,18.0
2017-09-01,3980,18.0
2017-08-01,3981,18.0
2017-07-01,3982,18.0
2017-06-01,3983,18.0
2017-05-01,3984,18.0
2017-04-01,3985,18.0
2017-03-01,3986,18.0
2017-02-01,3987,18.0
2017-01-01,3988,18.0
2019-01-01,3989,19.0
2018-12-01,3990,19.0
2018-11-01,3991,19.0
2018-10-01,3992,19.0
2018-09-01,3993,19.0
2018-08-01,3994,19.0
2018-07-01,3995,19.0
2018-06-01,3996,19.0
2018-05-01,3997,19.0
2018-04-01,3998,19.0
2018-03-01,3999,19.0
2018-02-01,4000,19.0
2018-01-01,4001,19.0
2017-12-01,4002,19.0
2017-11-01,4003,19.0
2017-10-01,4004,19.0
2017-09-01,4005,19.0
2018-12-01,4007,19.0
2018-11-01,4008,19.0
2018-10-01,4009,19.0
2018-09-01,4010,19.0
2018-08-01,4011,19.0
2018-07-01,4012,19.0
2018-06-01,4013,19.0
2018-05-01,4014,19.0
2018-04-01,4015,19.0
2018-03-01,4016,19.0
2018-02-01,4017,19.0
2018-01-01,4018,19.0
2017-12-01,4019,19.0
2017-11-01,4020,19.0
2017-10-01,4021,19.0
2017-09-01,4022,19.0
2017-08-01,4023,19.0
2017-07-01,4024,19.0
2017-06-01,4025,19.0
2017-05-01,4026,19.0
2017-04-01,4027,19.0
2017-03-01,4028,19.0
2017-02-01,4029,19.0
2017-01-01,4030,19.0
2018-10-01,4033,19.0
2018-09-01,4034,19.0
2018-08-01,4035,19.0
2018-07-01,4036,19.0
2017-12-01,4037,19.0
2017-11-01,4038,19.0
2017-10-01,4039,19.0
2018-12-01,4040,19.0
2018-11-01,4041,19.0
2018-08-01,4042,19.0
2018-07-01,4043,19.0
2018-05-01,4044,19.0
2018-02-01,4045,19.0
2018-01-01,4046,19.0
2017-11-01,4047,19.0
2017-08-01,4048,19.0
2017-07-01,4049,19.0
2017-05-01,4050,19.0
2017-04-01,4051,19.0
2017-03-01,4052,19.0
2017-01-01,4053,19.0
2019-01-01,4054,19.0
2018-12-01,4055,19.0
2018-11-01,4056,19.0
2018-10-01,4057,19.0
2018-09-01,4058,19.0
2018-08-01,4059,19.0
2018-07-01,4060,19.0
2018-06-01,4061,19.0
2018-05-01,4062,19.0
2019-01-01,4070,19.0
2018-12-01,4071,19.0
2018-11-01,4072,19.0
2018-10-01,4073,19.0
2018-09-01,4074,19.0
2018-08-01,4075,19.0
2018-07-01,4076,19.0
2018-06-01,4077,19.0
2018-05-01,4078,19.0
2018-04-01,4079,19.0
2018-03-01,4080,19.0
2018-02-01,4081,19.0
2018-01-01,4082,19.0
2018-12-01,4083,19.0
2018-11-01,4084,19.0
2018-10-01,4085,19.0
2018-09-01,4086,19.0
2018-08-01,4087,19.0
2018-07-01,4088,19.0
2018-06-01,4089,19.0
2018-05-01,4090,19.0
2018-04-01,4091,19.0
2018-03-01,4092,19.0
2018-02-01,4093,19.0
2018-01-01,4094,19.0
2017-12-01,4095,19.0
2017-11-01,4096,19.0
2017-10-01,4097,19.0
2017-09-01,4098,19.0
2017-08-01,4099,19.0
2017-07-01,4100,19.0
2017-06-01,4101,19.0
2017-05-01,4102,19.0
2017-04-01,4103,19.0
2017-03-01,4104,19.0
2017-02-01,4105,19.0
2017-01-01,4106,19.0
2018-11-01,4119,19.0
2018-10-01,4120,19.0
2018-09-01,4121,19.0
2018-08-01,4122,19.0
2018-07-01,4123,19.0
2018-06-01,4124,19.0
2018-05-01,4125,19.0
2018-04-01,4126,19.0
2018-03-01,4127,19.0
2018-02-01,4128,19.0
2018-01-01,4129,19.0
2017-12-01,4130,19.0
2017-11-01,4131,19.0
2017-10-01,4132,19.0
2017-09-01,4133,19.0
2017-08-01,4134,19.0
2017-07-01,4135,19.0
2017-06-01,4136,19.0
2017-05-01,4137,19.0
2017-04-01,4138,19.0
2017-03-01,4139,19.0
2017-02-01,4140,19.0
2017-01-01,4141,19.0
2018-11-01,4142,24.0
2018-10-01,4143,24.0
2018-09-01,4144,24.0
2018-08-01,4145,24.0
2018-07-01,4146,24.0
2018-06-01,4147,24.0
2018-05-01,4148,24.0
2018-04-01,4149,24.0
2018-03-01,4150,24.0
2018-02-01,4151,24.0
2018-01-01,4152,24.0
2017-12-01,4153,24.0
2017-11-01,4154,24.0
2017-10-01,4155,24.0
2017-09-01,4156,24.0
2017-08-01,4157,24.0
2017-07-01,4158,24.0
2017-06-01,4159,24.0
2017-05-01,4160,24.0
2019-01-01,4165,24.0
2018-12-01,4166,24.0
2018-11-01,4167,24.0
2018-10-01,4168,24.0
2018-09-01,4169,24.0
2018-08-01,4170,24.0
2018-07-01,4171,24.0
2018-06-01,4172,24.0
2018-05-01,4173,24.0
2018-04-01,4174,24.0
2018-03-01,4175,24.0
2018-02-01,4176,24.0
2018-01-01,4177,24.0
2017-12-01,4178,24.0
2017-11-01,4179,24.0
2017-10-01,4180,24.0
2017-09-01,4181,24.0
2017-08-01,4182,24.0
2017-07-01,4183,24.0
2017-06-01,4184,24.0
2017-05-01,4185,24.0
2017-04-01,4186,24.0
2017-03-01,4187,24.0
2017-02-01,4188,24.0
2017-01-01,4189,24.0
2019-01-01,4204,24.0
2018-12-01,4205,24.0
2018-11-01,4206,24.0
2018-10-01,4207,24.0
2018-09-01,4208,24.0
2018-08-01,4209,24.0
2018-07-01,4210,24.0
2018-06-01,4211,24.0
2018-05-01,4212,24.0
2018-04-01,4213,24.0
2018-03-01,4214,24.0
2018-02-01,4215,24.0
2018-01-01,4216,24.0
2017-12-01,4217,24.0
2017-11-01,4218,24.0
2017-10-01,4219,24.0
2017-09-01,4220,24.0
2018-12-01,4221,24.0
2018-11-01,4222,24.0
2018-10-01,4223,24.0
2018-09-01,4224,24.0
2018-08-01,4225,24.0
2018-07-01,4226,24.0
2018-06-01,4227,24.0
2018-05-01,4228,24.0
2018-04-01,4229,24.0
2018-03-01,4230,24.0
2018-02-01,4231,24.0
2018-01-01,4232,24.0
2017-12-01,4233,24.0
2017-11-01,4234,24.0
2017-10-01,4235,24.0
2017-09-01,4236,24.0
2017-08-01,4237,24.0
2017-07-01,4238,24.0
2017-06-01,4239,24.0
2017-05-01,4240,24.0
2017-04-01,4241,24.0
2017-02-01,4242,24.0
2017-01-01,4243,24.0
2017-12-01,4246,24.0
2017-11-01,4247,24.0
2017-09-01,4248,24.0
2017-08-01,4249,24.0
2017-06-01,4250,24.0
2017-05-01,4251,24.0
2017-04-01,4252,24.0
2017-03-01,4253,24.0
2018-11-01,4257,24.0
2018-10-01,4258,24.0
2018-09-01,4259,24.0
2018-08-01,4260,24.0
2018-07-01,4261,24.0
2018-06-01,4262,24.0
2018-05-01,4263,24.0
